user_id,attribution
689474,Partner
3134675,Criteo
3846574,Partner
9036401,Partner
3369472,Facebook
9948185,Instagram
2759063,Facebook
8254413,Partner
9127000,Facebook
5233992,Partner
3112218,Facebook
631663,Instagram
5710892,Instagram
9762687,Instagram
6780234,Partner
2669217,Instagram
7662656,Partner
7570529,Criteo
887218,Instagram
8656358,Criteo
5235675,Facebook
1733027,Friends Referral Program
4223555,Criteo
8124291,Adwords
8500517,Facebook
5221714,Instagram
5079435,Instagram
2686812,Instagram
8228602,Instagram
5992150,Facebook
1321932,Adwords
8593298,Instagram
1984433,Friends Referral Program
2289719,Partner
4879908,Facebook
7174364,Facebook
7186476,Facebook
1140268,Facebook
2093321,Facebook
2540545,Adwords
7112918,Instagram
264675,Adwords
5215869,Facebook
7655620,Adwords
4610668,Facebook
4962244,Partner
1944544,Instagram
4329219,Partner
7917830,Facebook
4645710,Partner
8364951,Criteo
9624799,Instagram
3250172,Partner
4456485,Friends Referral Program
5337479,Criteo
3049754,Instagram
5807503,Facebook
4678555,Facebook
3185694,Partner
2918397,Instagram
9021094,Facebook
3295298,Instagram
345869,Partner
6843836,Instagram
2969199,Instagram
1320535,Instagram
4868769,Facebook
2352757,Adwords
9874386,Adwords
6822873,Instagram
5918245,Adwords
7124776,Facebook
2963186,Instagram
3270376,Adwords
4981910,Partner
4666422,Facebook
1301214,Facebook
571795,Partner
5866068,Adwords
2342808,Instagram
269836,Adwords
9658391,Criteo
536782,Instagram
6996609,Instagram
3073278,Facebook
6884838,Adwords
1622182,Adwords
916652,Instagram
4413961,Criteo
559843,Instagram
2491966,Friends Referral Program
4998321,Instagram
2807541,Partner
1770523,Criteo
3297181,Facebook
4497022,Facebook
7310393,Facebook
475131,Instagram
1350085,Facebook
5734618,Facebook
3212517,Instagram
9683656,Instagram
5973529,Instagram
3941338,Facebook
8467376,Instagram
7194318,Instagram
6828722,Facebook
8371627,Instagram
2157221,Instagram
8792917,Facebook
311316,Criteo
5643677,Facebook
256429,Instagram
4845572,Friends Referral Program
7332109,Instagram
6973748,Instagram
3469164,Instagram
6004961,Friends Referral Program
6535407,Partner
2022541,Instagram
7374460,Friends Referral Program
760465,Criteo
7920818,Instagram
9184881,Partner
4548240,Instagram
7659750,Facebook
5222578,Adwords
6808511,Facebook
181952,Instagram
8531671,Facebook
3784666,Criteo
7026413,Adwords
3362271,Adwords
3774400,Friends Referral Program
1057642,Instagram
1398108,Partner
3319036,Adwords
7453721,Instagram
1434708,Facebook
3021970,Friends Referral Program
6896035,Instagram
4788132,Partner
8625156,Friends Referral Program
219917,Criteo
9129034,Facebook
3233808,Criteo
8860670,Instagram
6504972,Facebook
3364460,Facebook
5205987,Instagram
856296,Instagram
9193580,TV
7838835,Friends Referral Program
7714532,Facebook
488612,Friends Referral Program
3445620,Partner
6132195,Instagram
3707469,Criteo
5842999,Friends Referral Program
9904676,Partner
4161533,Partner
4348115,Instagram
1196539,Instagram
9011652,Partner
6393478,Instagram
8368987,Facebook
8450700,Instagram
8716896,Adwords
5727263,Facebook
946699,Instagram
6050359,Instagram
5635697,TV
4446025,Instagram
4663305,Criteo
6913553,Adwords
6945193,Facebook
5101736,Instagram
105445,Adwords
1620356,Facebook
2002939,Partner
8286263,Partner
8611881,Instagram
3182171,Facebook
498416,Instagram
8003438,Facebook
1194468,Friends Referral Program
7614241,Facebook
4841960,Facebook
2685536,Facebook
1221885,Adwords
2710644,Instagram
8541103,Instagram
2517724,Instagram
7996266,Criteo
3145725,Facebook
1419179,Adwords
7475962,Criteo
9710708,Facebook
7192873,Facebook
6400657,Facebook
8105063,Facebook
5102932,Facebook
8269451,Facebook
772073,Instagram
4624852,Adwords
9510094,Criteo
9076834,Facebook
9121343,Instagram
1843728,Facebook
9012538,Instagram
4545972,Instagram
2700335,Adwords
3872380,Instagram
6760878,Facebook
8880111,Facebook
7313268,Facebook
3349721,Friends Referral Program
494736,Partner
776334,Instagram
9778907,Instagram
7685916,Partner
1718197,Partner
3958798,Facebook
3068346,Facebook
7460705,Criteo
9634020,Instagram
8432445,Instagram
7228197,Adwords
3413041,Adwords
9161058,Facebook
2004757,Friends Referral Program
6335921,Adwords
4719365,Facebook
2111939,Facebook
5097399,Partner
8929042,Friends Referral Program
3086448,Adwords
5417251,Facebook
8361902,Instagram
335659,Instagram
5188004,Facebook
7290905,Facebook
9763265,Instagram
2782576,Facebook
3583074,Criteo
776692,Instagram
3551796,Friends Referral Program
6675176,Facebook
1955765,Facebook
5008350,Instagram
6774731,Friends Referral Program
4859549,Criteo
4765489,Instagram
4711397,Facebook
7642064,Instagram
1033523,Instagram
6479084,Adwords
9945580,Criteo
6614637,Instagram
5049972,Partner
6500796,Instagram
9926402,Criteo
7654742,Facebook
3703441,Instagram
7032788,Facebook
1048945,Instagram
3401292,Instagram
1546935,Instagram
9213595,Instagram
9498030,Adwords
2423998,Facebook
591999,Facebook
6501956,Adwords
3675959,Instagram
55946,Facebook
2980967,Facebook
2997147,Facebook
3287589,Partner
2034301,Instagram
2236662,Facebook
425181,Friends Referral Program
4172208,Instagram
194586,Adwords
2145040,Instagram
7287595,Instagram
4626846,Adwords
3358871,Instagram
2994800,Instagram
4228537,Facebook
3880033,Facebook
824162,Partner
8380977,Adwords
6565325,Instagram
1246111,Adwords
1093038,Criteo
467255,Adwords
3224609,Friends Referral Program
6787716,Adwords
6568003,Facebook
2305573,Facebook
709871,Criteo
702722,Friends Referral Program
5074390,Instagram
5706107,Criteo
3584085,Partner
4479978,Instagram
8879315,Instagram
6126433,Partner
566790,Instagram
3419199,Facebook
661898,Facebook
6458888,Instagram
3186608,Facebook
2425106,Criteo
1855162,Instagram
6859964,Instagram
1368230,Adwords
1787061,Facebook
6374785,Facebook
6833920,Facebook
8131883,Instagram
54392,Partner
1595307,Facebook
9501600,Facebook
1499912,Instagram
2971817,Instagram
3152651,Criteo
5109746,Instagram
6677414,Instagram
8706783,Instagram
6366368,Adwords
4263554,Friends Referral Program
5798050,Facebook
7922780,Facebook
4615293,Adwords
8407990,Criteo
1362366,Instagram
9944240,Instagram
1272203,Facebook
5835281,Facebook
2784727,Instagram
8051697,Adwords
3614858,Instagram
8498226,Instagram
381572,Facebook
3415540,Facebook
8723597,Facebook
882045,Facebook
5261235,Friends Referral Program
8315675,Friends Referral Program
7575631,Criteo
5145067,Instagram
6291137,Facebook
6438245,Facebook
5813225,Instagram
211840,Instagram
2374489,Facebook
5587273,Criteo
475404,Adwords
1090981,Criteo
8039342,Adwords
8942358,Instagram
6356655,Partner
7779424,Partner
8666653,Facebook
3796709,Partner
3541695,Instagram
4710409,Facebook
9966786,Facebook
318893,Friends Referral Program
4480706,Instagram
8368340,Instagram
9061495,Criteo
4223291,Criteo
561318,Instagram
3813867,Facebook
9859551,Instagram
8926450,Instagram
6210210,Facebook
2011838,Facebook
9474170,Facebook
5667338,Criteo
9266389,Criteo
4882108,Instagram
7177776,Instagram
667041,Partner
7676283,Instagram
6108676,Instagram
9674857,Facebook
8519813,Facebook
5367139,Adwords
5673971,Facebook
473747,Criteo
6722534,Instagram
7250654,Facebook
2265950,Instagram
935386,TV
6678460,Friends Referral Program
6251610,Facebook
7889714,Adwords
1113136,Instagram
6082270,Facebook
7885682,Facebook
8180358,Facebook
1587238,Criteo
8232107,Facebook
4136912,Adwords
7054824,Friends Referral Program
9469384,TV
1093041,Facebook
6336956,Criteo
6130738,Adwords
2163378,Adwords
9255383,Facebook
5274696,Facebook
1226341,Adwords
9280158,Facebook
9619070,Instagram
7047861,Criteo
7008547,Instagram
726607,Partner
6432395,Facebook
9812945,Instagram
88586,Criteo
1664950,Criteo
8650251,Instagram
9858029,Adwords
8020881,Instagram
5484788,Instagram
9814688,Facebook
4632803,Facebook
7902260,Facebook
4472658,Facebook
1564880,Criteo
4220355,Adwords
4289122,Instagram
3365943,Facebook
4703762,Facebook
9640972,Partner
3543444,Facebook
1467023,Adwords
5824304,Instagram
8185472,Adwords
7265541,Criteo
3301201,Facebook
9208049,Facebook
574147,Instagram
3253241,Facebook
2707798,Partner
6700107,Partner
2937987,Criteo
2882189,Partner
7228626,Facebook
6651261,Partner
3688154,Facebook
2073947,Facebook
2360100,Instagram
9180008,Instagram
8485765,Instagram
3536471,Adwords
4586213,Adwords
7217711,Partner
1466619,Criteo
268164,Friends Referral Program
634181,Facebook
4131774,Facebook
6610054,Instagram
3820800,Instagram
6294895,Instagram
813897,Criteo
4062169,Partner
1300865,Instagram
3427811,Instagram
7161597,Instagram
8851593,Partner
4196735,Criteo
7850587,Adwords
5642322,Adwords
6430368,Instagram
6586645,Facebook
4348829,Adwords
8082017,Instagram
1531115,Adwords
557269,Facebook
7059893,Instagram
8633038,Instagram
9646726,Facebook
2751170,Facebook
7515909,Instagram
8386191,Instagram
118849,Partner
3205762,Facebook
2772466,Instagram
4248729,Instagram
796633,Partner
2693555,Adwords
8820105,Instagram
2346528,Facebook
5586752,Facebook
9593167,Instagram
57415,Adwords
2460202,Instagram
8847087,Facebook
4003599,Instagram
1153989,Partner
2916295,Facebook
3873142,Instagram
2765755,Friends Referral Program
2025000,Adwords
3214467,Facebook
6538936,Adwords
2074569,Facebook
3818811,Facebook
8685173,Instagram
3500899,Instagram
3799255,Facebook
5767885,Instagram
9557783,Partner
2907388,Friends Referral Program
6429635,Instagram
9241730,Facebook
6530494,Criteo
5366753,Facebook
4262871,Partner
8502911,Facebook
4365505,Instagram
8809194,Instagram
4553427,Instagram
422374,Instagram
4548319,Partner
4868155,Adwords
6808545,Instagram
9830060,Facebook
4848719,Adwords
1886109,Instagram
870092,Partner
3469660,Friends Referral Program
1381301,Adwords
6313420,Partner
6129018,Instagram
9092562,Facebook
8943689,Instagram
5890566,Instagram
1263434,Instagram
9920261,Instagram
5608923,Facebook
3611144,Criteo
5372938,Adwords
7468641,Friends Referral Program
4351608,Facebook
9359885,Partner
5955875,Facebook
9879272,Facebook
6683331,Friends Referral Program
8834704,Adwords
7462456,Instagram
2535256,Instagram
673272,Facebook
3473189,Instagram
2627853,Facebook
9452777,Instagram
8509188,Instagram
2276350,Instagram
7210491,Facebook
3614249,Instagram
6852578,Instagram
411163,Adwords
6911906,Facebook
3392740,Facebook
6280770,Adwords
3721374,Friends Referral Program
5570142,Friends Referral Program
7295918,Criteo
3603766,Facebook
6123253,Adwords
3348917,Facebook
184638,Partner
7354707,Instagram
5062230,Instagram
9710764,Criteo
8715867,Partner
1777528,Instagram
8519584,Facebook
8454610,Facebook
1884190,Instagram
3893103,Facebook
898984,Adwords
7998176,Instagram
5114378,Facebook
8442789,Facebook
1431468,Partner
5709009,Instagram
2217788,Facebook
8838892,Instagram
5247756,Instagram
8366166,Facebook
9774580,Facebook
2545367,Facebook
2530023,Partner
4681142,Partner
8411468,Instagram
7171579,Criteo
5773487,TV
5359673,Partner
1479238,Instagram
2907715,Adwords
4856334,Facebook
4615142,Criteo
884292,Adwords
8081250,Facebook
8607805,Instagram
6908131,Instagram
3683144,Adwords
9013731,Facebook
2117555,Partner
676151,Criteo
7527815,Instagram
9210294,Criteo
1523544,Partner
5661767,Friends Referral Program
8311865,Instagram
708325,Partner
9394940,Instagram
7881057,Criteo
4991185,Facebook
5256036,Facebook
7561972,Partner
6425358,Instagram
2177965,Facebook
3086951,Adwords
6212325,Friends Referral Program
4558296,Instagram
8138581,Facebook
1425406,Friends Referral Program
543881,Adwords
8810195,Facebook
4487819,Facebook
6939825,Friends Referral Program
8748057,Instagram
9423938,Friends Referral Program
230154,Instagram
4861005,Instagram
3663052,Friends Referral Program
4240870,Facebook
2919295,Criteo
7298107,Facebook
1260861,Criteo
7708664,Instagram
5063524,Instagram
7278787,Facebook
2786598,Partner
5655017,Friends Referral Program
8126185,Partner
1121617,Friends Referral Program
6453555,Instagram
4422708,Instagram
1289910,Facebook
9161689,Facebook
5383413,Instagram
9094125,Instagram
7771316,Partner
4288687,Instagram
8739347,Facebook
2499656,Facebook
2597600,Facebook
904652,Instagram
7689584,Instagram
415766,Facebook
1057865,Instagram
9465515,Facebook
4451699,Partner
1438310,Criteo
9373576,Instagram
3975124,Instagram
7169775,Instagram
3707473,Adwords
7082462,Instagram
8193760,Facebook
522931,Criteo
8126599,Partner
771844,Criteo
7966591,Instagram
7347183,Facebook
8894449,Facebook
7335375,Adwords
1914933,Facebook
2660626,Facebook
6243238,Criteo
6214833,Instagram
9167180,Partner
9816074,Partner
391255,Criteo
3832927,Facebook
1633679,Facebook
7334785,Facebook
9251805,Instagram
5986728,Friends Referral Program
5166892,Instagram
4529060,Adwords
7250344,Instagram
5151808,Facebook
3979628,Instagram
9008284,Facebook
8312655,Partner
3844932,Partner
5201020,Facebook
7992557,Facebook
6482858,Criteo
3502944,Partner
3135254,Partner
8880016,Facebook
1444754,Instagram
4209876,Facebook
337602,Instagram
701923,Adwords
2077481,Facebook
3435900,Instagram
9629701,Facebook
8288399,Instagram
1105066,Criteo
8398700,Instagram
1196228,Adwords
7371934,Instagram
3192846,Partner
2992372,Friends Referral Program
250872,Partner
4648780,Facebook
8358365,Instagram
9845738,Facebook
472296,Facebook
4244278,Facebook
4879237,Partner
2304579,Facebook
9133506,Instagram
8472269,Instagram
1277161,Partner
8915937,Facebook
5811267,Facebook
5463947,Instagram
9686362,Instagram
6196607,Facebook
7573416,Facebook
2328837,Friends Referral Program
1297963,Facebook
2537775,Partner
1464947,Facebook
2654687,Adwords
6949099,Facebook
6165628,Instagram
2402546,Facebook
4320735,Instagram
1144917,Facebook
5572523,Instagram
2411850,Adwords
7683336,Criteo
6011159,Criteo
8122153,Criteo
7020671,Adwords
5052081,Instagram
723681,Facebook
5042103,Instagram
267550,Facebook
7975540,Facebook
8253521,Facebook
6758283,Adwords
8358596,Instagram
2527386,Adwords
6732889,Adwords
7502683,Adwords
2616490,Instagram
6146353,Partner
1119780,Facebook
2329856,Instagram
6098574,Adwords
8906468,Facebook
4723441,Facebook
5722670,Facebook
5592621,Adwords
720301,Facebook
5214091,Adwords
3256163,Friends Referral Program
5527511,Facebook
2894879,Adwords
2724497,Instagram
4175068,Partner
834946,Facebook
1642325,Instagram
2123503,Facebook
1626317,Partner
4289923,Facebook
1358769,Facebook
6891067,Facebook
4514889,Criteo
7590446,Partner
3501282,Instagram
6905331,Partner
4792105,Instagram
4123618,Criteo
4624709,Instagram
6276991,Facebook
1090756,Facebook
8112403,Criteo
6084515,Instagram
1051176,Instagram
4268855,Instagram
6237981,Instagram
5703794,Criteo
1274954,Instagram
1212702,Instagram
205946,Instagram
6680607,Instagram
3016580,Facebook
2527946,Facebook
6119478,Instagram
3427823,Facebook
3217680,Facebook
8731971,Facebook
1017987,Adwords
5480941,Facebook
5761556,Instagram
4027475,Facebook
7284412,Partner
8327044,Facebook
5096880,Criteo
7267251,Adwords
956171,Partner
2018466,Adwords
4884645,Instagram
8830050,Instagram
170310,Instagram
1054468,Partner
4531456,Partner
7213318,Instagram
9174335,Partner
5256564,Instagram
9666559,Facebook
5521370,Partner
4059720,Facebook
8435436,Facebook
3361758,Partner
4292693,Partner
9335726,Facebook
2523166,Instagram
815669,Facebook
8272255,Criteo
2304544,Facebook
7275844,Instagram
4076696,Adwords
323132,Partner
3279503,Facebook
7153529,Facebook
2495318,Instagram
4397032,Adwords
9200729,Friends Referral Program
8985718,Facebook
1297996,Facebook
5959934,Facebook
2426971,Instagram
1004582,Facebook
7901560,Facebook
932087,Instagram
3098970,Partner
540561,Partner
6905781,Instagram
9403550,Friends Referral Program
4282965,Instagram
8645531,Friends Referral Program
1431153,Facebook
8125556,Instagram
3295103,Instagram
6814832,Instagram
1184191,Facebook
3484353,Instagram
9507533,TV
7615428,Facebook
5007974,Criteo
1603632,Instagram
5454679,Instagram
5218394,Facebook
5125812,Adwords
183615,Facebook
3845258,Instagram
4523247,Facebook
9971801,Partner
7765185,Friends Referral Program
1294132,Criteo
7350025,Instagram
9616755,Facebook
7029989,Criteo
2632946,Criteo
481815,Facebook
2633692,Instagram
8523057,TV
1541630,Facebook
9773436,Friends Referral Program
4346723,Partner
570070,Facebook
8801589,Adwords
5855252,Instagram
4461799,Facebook
7228096,Facebook
7938245,Instagram
3892754,Instagram
6389766,Instagram
602174,Criteo
5161906,Adwords
8684179,Adwords
2043264,Instagram
4983655,Instagram
1162644,Criteo
5543393,Criteo
425149,Facebook
4408680,Partner
385145,Adwords
4742654,Instagram
2562356,Instagram
9986630,Adwords
2761784,Facebook
6838863,Instagram
3857355,Facebook
7514776,Instagram
291569,Partner
7518185,Facebook
4808373,Facebook
2819415,Instagram
2870796,Facebook
8690532,Criteo
2497373,Adwords
6209366,Criteo
4405445,Facebook
5942141,Facebook
8375297,Facebook
2486234,Facebook
5969407,Instagram
2619598,Instagram
8150509,Instagram
5568041,Facebook
1855555,Facebook
335180,Friends Referral Program
4883137,Partner
835390,Instagram
1642176,Instagram
8360832,Criteo
4178847,Facebook
9274778,Facebook
665652,Facebook
5971043,Criteo
6146882,Instagram
3289707,Instagram
2460449,Instagram
6629030,Criteo
1002449,Criteo
9167132,Facebook
8554518,Criteo
8540675,Facebook
1753531,TV
6475404,Facebook
974248,Instagram
2720117,Adwords
4874531,Instagram
8147147,Facebook
406671,Instagram
923284,Adwords
8694844,Partner
6058444,Instagram
2941534,Instagram
3135118,Instagram
4369845,Partner
1115592,Adwords
7124596,Instagram
6706187,Instagram
2601108,Criteo
1593569,Adwords
5210759,Facebook
1096449,Facebook
8932929,Partner
5918394,Friends Referral Program
4235079,Partner
1008200,Facebook
7903971,Instagram
2818645,Facebook
4913682,Partner
9001013,Instagram
9721056,Instagram
7626996,Partner
426071,Friends Referral Program
8771434,Instagram
7510142,Adwords
7881692,Criteo
6169149,Instagram
2616404,Instagram
6008868,Instagram
7662041,Criteo
2731572,Friends Referral Program
732475,Adwords
4280904,Facebook
1061711,Instagram
85836,Facebook
2727737,Partner
9152653,Facebook
9704589,Instagram
1595113,Facebook
4981588,Facebook
8881024,Facebook
4801140,Partner
5067853,Partner
5808064,Instagram
9040643,Adwords
4554236,Partner
4579299,Facebook
2988304,Facebook
6474891,Facebook
407903,Instagram
8516554,Adwords
7808210,Instagram
9174032,Adwords
6504643,Instagram
3374885,Instagram
3293680,Facebook
5451460,Adwords
794844,Facebook
8120150,Instagram
1292075,Facebook
8584668,Instagram
2163004,Instagram
2195327,Facebook
5269545,Instagram
6496869,Facebook
5824339,Instagram
8511058,Adwords
2736831,TV
1539985,Facebook
9747715,Instagram
7702991,Adwords
3614240,Partner
8861077,Criteo
7255682,Partner
7423885,Instagram
2791980,Instagram
85186,Facebook
9061211,Partner
2824963,Facebook
7152345,Facebook
4599958,Instagram
3433742,Facebook
970969,Instagram
555166,Friends Referral Program
1133271,Adwords
2804035,Criteo
6164354,Facebook
5178142,Adwords
2005287,Partner
2716188,Instagram
5003951,Instagram
7960030,Adwords
9838837,Partner
6123524,Adwords
759322,Instagram
3420738,Adwords
4861227,Adwords
1192372,Partner
5765083,Adwords
8692436,Friends Referral Program
7962693,Instagram
958141,Friends Referral Program
3587191,Instagram
192124,Adwords
2332554,Partner
394979,Instagram
7356496,Partner
8094485,Instagram
4404286,Instagram
9774623,Adwords
2431086,Facebook
4679445,Adwords
6943903,Partner
3897638,Instagram
3150562,Partner
6241652,Adwords
7404805,Facebook
7617396,Friends Referral Program
1604768,Facebook
9207349,Facebook
9732126,Instagram
564618,Instagram
8505915,Facebook
7709120,Partner
2445353,Adwords
5845192,Criteo
8884014,Facebook
6361929,Partner
1077528,Facebook
6290561,Facebook
3722490,Instagram
9990247,Instagram
7533811,Instagram
8158027,Facebook
8758385,Facebook
6008906,Instagram
5787755,Instagram
4678325,Facebook
1470222,Instagram
5943967,Friends Referral Program
2852948,Instagram
5748060,Criteo
2148983,Facebook
1533769,Criteo
1361205,Facebook
5136049,Instagram
939173,Instagram
7817885,Instagram
2444418,Facebook
6334702,Instagram
3533813,Instagram
6361171,Facebook
3384785,Instagram
5744692,Facebook
4401634,Facebook
1818367,Facebook
2395978,Instagram
814166,Adwords
4906699,Criteo
3849255,Instagram
8332692,TV
8186220,Facebook
2232169,Partner
6521692,Instagram
1568136,Instagram
9003872,Instagram
2615166,Partner
5417951,Criteo
1605299,Friends Referral Program
8383460,Facebook
2453090,Facebook
7809454,Instagram
4948350,Instagram
2546950,Adwords
4897540,Facebook
275627,Facebook
7144194,TV
8991711,Facebook
5597000,Instagram
2685920,Instagram
4628048,Criteo
3269581,Facebook
6927691,Adwords
5668486,Facebook
5876315,Facebook
646432,Partner
5943827,Instagram
5497598,Criteo
9322845,Instagram
1041447,Facebook
2760227,Criteo
9146531,Instagram
2513757,Partner
2046436,Facebook
4226971,Facebook
754215,Adwords
1103741,Adwords
1607758,Adwords
1635581,Criteo
6109548,Friends Referral Program
452357,Partner
4550395,Friends Referral Program
4502681,Instagram
756047,Criteo
4258244,Instagram
2375078,Facebook
1404046,Facebook
7056173,Facebook
5934481,Instagram
4559439,Criteo
2756878,Adwords
8918190,Facebook
2397961,Facebook
2030893,Instagram
6101141,Adwords
5294829,Criteo
6370098,Facebook
9227424,Facebook
9289619,Facebook
9244849,Adwords
7676633,Instagram
7888185,Facebook
5828759,Criteo
4247407,Instagram
9950382,Criteo
3383155,Facebook
2191272,Adwords
6118974,Friends Referral Program
3448117,Friends Referral Program
3016149,Facebook
5616552,Instagram
3397535,Instagram
247403,Criteo
1290794,Adwords
8165685,Instagram
3043428,Criteo
8126912,Instagram
9573658,Facebook
1101426,Partner
9245655,Facebook
8353759,Facebook
1626029,Adwords
2505729,Facebook
8160763,Partner
7530306,Criteo
4880337,Adwords
7367207,Adwords
6577268,Facebook
7920560,Partner
539177,Facebook
7655405,Instagram
9086436,Criteo
2996125,Adwords
711472,Instagram
7177737,Criteo
4253121,Instagram
8370540,Facebook
2623758,Instagram
9538648,Adwords
267604,Partner
3425544,Instagram
465624,Facebook
8701223,Instagram
855866,Partner
2527516,Facebook
8438749,Adwords
5721874,Instagram
7813560,Facebook
2118580,Instagram
8243190,Facebook
5892670,Facebook
8307535,Adwords
3139426,Facebook
5306155,Instagram
3742808,Facebook
129552,Instagram
6803125,Adwords
8158416,Criteo
377727,Instagram
4036687,Facebook
2243792,Facebook
9436570,Instagram
9742392,Instagram
5042081,Facebook
3411112,Criteo
4480089,Facebook
4314164,Adwords
8158246,Friends Referral Program
4526215,Facebook
4982786,Instagram
3163394,Facebook
5083290,Instagram
1199725,Instagram
9886187,Instagram
4267080,Partner
1299417,Instagram
8848556,Instagram
1581872,Criteo
4385058,Facebook
5958369,Instagram
4668706,Facebook
4267124,Facebook
1744241,Facebook
6625300,Instagram
870219,Instagram
4202385,Criteo
2821398,Facebook
2126871,Adwords
8953501,Instagram
4712273,Instagram
5503276,Partner
3570156,Instagram
1732099,Instagram
7176166,Instagram
3215699,Criteo
1735764,Facebook
1070193,Friends Referral Program
6212446,Adwords
230118,Partner
4295745,Friends Referral Program
5911399,Instagram
1750846,Criteo
6831649,Facebook
8654018,Adwords
1839029,Facebook
9631500,Friends Referral Program
4227659,Facebook
9196550,Instagram
3138452,Instagram
4924579,Instagram
8642768,Partner
4604678,Instagram
3634352,Facebook
3637614,Criteo
3752500,Facebook
4002068,Adwords
8668855,Facebook
4111963,Adwords
4148031,Instagram
3528169,Partner
419631,Instagram
9896792,Instagram
6407538,Facebook
6339258,Adwords
9210700,Criteo
112093,Partner
5649727,Friends Referral Program
8071526,Adwords
2401992,Partner
9706426,Facebook
5027812,Facebook
298477,Adwords
5855874,Criteo
1546776,Criteo
2434218,Instagram
7565901,Friends Referral Program
7044796,Partner
394974,Facebook
1318588,Instagram
8900128,Adwords
1915850,Friends Referral Program
622592,Facebook
4430188,Instagram
4832159,Instagram
2307504,Instagram
7412706,Facebook
6939589,Instagram
6472506,Adwords
7314557,Facebook
8427945,Instagram
1822211,Facebook
9080211,Criteo
3211820,Criteo
80100,Facebook
3200172,Partner
3553671,Facebook
3815868,Adwords
6667854,Criteo
9376567,Instagram
2846807,Criteo
1311665,Facebook
4042102,Criteo
6359553,Instagram
2833342,Facebook
8327567,Partner
2069091,Instagram
319656,Instagram
6657589,Partner
4146863,Adwords
6091856,Instagram
4719342,Instagram
8940841,Facebook
1645138,Instagram
6937036,Instagram
8502068,Instagram
440183,Instagram
3585891,Instagram
5374157,Facebook
7389215,Instagram
9191252,Instagram
6739936,Facebook
2898176,Facebook
7741808,Facebook
315276,Facebook
7808053,Instagram
6326670,Criteo
4852326,Instagram
4498529,Adwords
9522267,Criteo
3231799,Criteo
9639663,Partner
4918267,Adwords
9968975,Instagram
2088195,Facebook
8098072,Instagram
8843616,Facebook
1122376,Adwords
4784899,Facebook
9755960,Adwords
4983567,Instagram
3121116,Facebook
1185119,Facebook
5602487,Adwords
5567465,Friends Referral Program
5152522,Instagram
6488328,Instagram
4325475,Partner
2551513,TV
7580115,Instagram
5926575,Criteo
1840916,Instagram
2531649,Adwords
8913758,Facebook
6336835,Criteo
1702106,Adwords
8274912,Facebook
1920381,Instagram
6367037,Criteo
9257624,Adwords
4497628,Instagram
193919,Partner
4086051,Criteo
8092537,Facebook
5953647,Instagram
4190379,Instagram
157679,Criteo
7545613,Instagram
8165706,Instagram
6992948,Facebook
9898731,Friends Referral Program
8215717,Facebook
3816336,Partner
4798719,Facebook
8371814,Instagram
5164099,Facebook
5307634,Adwords
7307461,Facebook
674662,Adwords
3974428,Facebook
9590608,Facebook
9223821,Adwords
9912078,Facebook
8816681,Instagram
7751287,Instagram
6268752,Facebook
9036182,Instagram
888421,Facebook
3992543,Instagram
3003038,Instagram
2233086,Partner
9671439,Friends Referral Program
8579913,Friends Referral Program
8697771,Facebook
5815164,Instagram
9419953,Facebook
9765524,Adwords
8369558,Friends Referral Program
9671380,Partner
9411713,Adwords
9599815,Facebook
2797918,Criteo
8285211,Adwords
6014325,Adwords
9548446,Partner
9433157,Facebook
1945414,Facebook
7065606,Facebook
2943731,Facebook
6624066,Partner
4151088,Instagram
5465261,Instagram
8080571,Facebook
4935621,Instagram
3049521,Partner
3055928,Facebook
6415035,Partner
9579929,Instagram
9989624,Instagram
5223223,Instagram
3701417,Instagram
8687917,Instagram
6838261,Facebook
6016922,Criteo
6389037,Partner
2097667,Instagram
4952901,Facebook
2182786,Friends Referral Program
2579359,Criteo
7942380,Facebook
2705493,Instagram
2071774,Facebook
1491341,Instagram
194545,Instagram
7072259,Adwords
2930706,Adwords
8464606,Adwords
4152185,Instagram
8487442,Adwords
798954,Partner
4029391,Facebook
5722540,Facebook
3877431,Instagram
9841413,Criteo
6311217,Instagram
1711408,Instagram
7237165,Instagram
9421214,Instagram
7874286,Facebook
9044657,Instagram
3947414,Facebook
3367527,Facebook
5152449,Partner
2339045,Friends Referral Program
1638845,Instagram
240708,Facebook
580406,Partner
8514031,Adwords
9392573,Instagram
6444310,Facebook
5856156,Partner
7055570,Facebook
2547601,Criteo
6390721,Partner
7054698,Instagram
3543434,Criteo
6058793,Adwords
6644127,Instagram
2226336,Partner
5679585,Facebook
6891110,Instagram
6417154,Facebook
9138201,Criteo
2099087,Partner
7795648,Adwords
6231628,Instagram
1270041,Instagram
5351658,Facebook
4841665,Instagram
1332019,Adwords
1226732,Adwords
2700751,Instagram
917517,Facebook
4024207,Partner
7223170,Facebook
6129970,Instagram
555747,Facebook
8663116,Partner
8684691,Adwords
3448752,TV
4620365,Instagram
9205594,Instagram
3832539,Partner
7148098,Adwords
5005483,Facebook
3601608,Instagram
973523,Facebook
4496356,Criteo
1173386,Instagram
441229,Instagram
8511481,Instagram
6326273,Instagram
3798994,Partner
3703993,Instagram
6220213,Instagram
4659771,Facebook
4212757,Instagram
2853885,Partner
9537230,Adwords
2204061,Facebook
8729753,Adwords
1801540,Partner
1603366,Facebook
4565340,Facebook
3258959,Facebook
